day,median
2018-03-03,10.219399538106245
2018-03-04,8.515815085158161
2018-03-05,7.354838709677422
2018-03-06,9.567336989640465
2018-03-07,16.664957264957263
2018-03-08,13.074169267486695
2018-03-09,13.050153531218012
2018-03-10,9.884927372193914
2018-03-11,9.198633395320678
2018-03-12,9.019398288501977
2018-03-13,11.104962234786196
2018-03-14,10.817333306008774
2018-03-15,12.168775837279501
2018-03-16,10.10267820592832
2018-03-17,9.882954563501514
2018-03-18,14.049438291636633
2018-03-19,13.047649504317235
2018-03-20,11.483697894469726
2018-03-21,13.141575229040836
2018-03-22,10.508102363892599
2018-03-23,14.439651551609593
2018-03-24,17.03826512306552
2018-03-25,14.84322881921281
2018-03-26,13.16111488783141
2018-03-27,9.594095940959402
2018-03-28,8.293901156677185
2018-03-29,9.720246387413473
2018-03-30,8.380730009156709
2018-03-31,9.31380253177012
2018-04-01,8.828247623580374
2018-04-02,10.68222621184919
2018-04-03,11.07986344302663
2018-04-04,10.418216623953452
2018-04-05,7.879719533338054
2018-04-06,6.294250920419131
2018-04-07,7.151658006107034
2018-04-08,7.007738607050723
2018-04-09,7.540173053152046
2018-04-10,7.735956118781931
2018-04-11,8.024691358024699
2018-04-12,10.739795918367346
2018-04-13,13.210307190277934
2018-04-14,8.499435878149667
2018-04-15,9.050071666080001
2018-04-16,7.5807816856017975
2018-04-17,8.201295728111818
2018-04-18,10.304031313430428
2018-04-19,8.63308897610246
2018-04-20,8.784388812006336
2018-04-21,14.947590945124634
2018-04-22,12.265158655356585
2018-04-23,8.923578751164959
2018-04-24,9.733085647242872
2018-04-25,11.896356491041082
2018-04-26,9.806629834254144
2018-04-27,8.062713999803133
2018-04-28,7.785421628359828
2018-04-29,10.15170170976577
2018-04-30,10.041567762018701
2018-05-01,7.5937798787586415
2018-05-02,6.891181623515677
2018-05-03,11.679875276081585
2018-05-04,9.538453519585104
2018-05-05,10.064349290353618
2018-05-06,9.784022898776996
2018-05-07,9.114754098360658
2018-05-08,7.542604446305314
2018-05-09,9.48636809131208
2018-05-10,10.036429916440387
2018-05-11,12.728271855711581
2018-05-12,10.791178587788766
2018-05-13,9.797692693529516
2018-05-14,8.898678414096906
2018-05-15,8.293163891323397
2018-05-16,7.790222816612141
2018-05-17,10.68580542264752
2018-05-18,8.221752137944385
2018-05-19,6.176097972972961
2018-05-20,6.908945686900961
2018-05-21,6.965944272445819
2018-05-22,8.723128150712668
2018-05-23,9.9525599078255
2018-05-24,9.122286493350087
2018-05-25,6.354219066974219
2018-05-26,5.336469858339374
2018-05-27,5.815124599737681
2018-05-28,8.425414364640888
2018-05-29,8.73605187107548
2018-05-30,7.340206185567021
2018-05-31,8.021903579089994
2018-06-01,6.0344827586207055
2018-06-02,6.086095992083127
2018-06-03,5.910987482614728
2018-06-04,7.422429527479217
2018-06-05,6.887356698106127
2018-06-06,8.317929759704244
2018-06-07,6.397694524495677
2018-06-08,6.859635210150679
2018-06-09,5.5664782501843195
2018-06-10,9.773050833263543
2018-06-11,8.72771972956361
2018-06-12,11.307291190193027
2018-06-13,9.197651663405082
2018-06-14,9.597773388400075
2018-06-15,7.8095238095237995
2018-06-16,6.377945591847878
2018-06-17,6.339576189220077
2018-06-18,7.550991172562332
2018-06-19,7.002561912894972
2018-06-20,6.679481018741
2018-06-21,9.227480120460053
2018-06-22,11.111111111111109
2018-06-23,7.034547444114435
2018-06-24,11.247723132969046
2018-06-25,9.020709020709019
2018-06-26,6.976744186046519
2018-06-27,7.540965651392465
2018-06-28,8.94131352846948
2018-06-29,9.037558685446005
2018-06-30,10.237987337260915
2018-07-01,9.70707525912574
2018-07-02,12.944358578052558
2018-07-03,10.814516239597475
2018-07-04,11.683168316831672
2018-07-05,10.065975063724693
2018-07-06,9.589041095890401
2018-07-07,9.08571428571429
2018-07-08,7.484923731819788
2018-07-09,7.727196371577367
2018-07-10,9.119830328738075
2018-07-11,7.473084584314042
2018-07-12,7.309469691398146
2018-07-13,6.15396832609006
2018-07-14,5.29868237873639
2018-07-15,5.111988793175551
2018-07-16,7.950957356307299
2018-07-17,8.921726626130692
2018-07-18,9.797176093471599
2018-07-19,7.986177239645928
2018-07-20,10.556222438463436
2018-07-21,7.202387098896614
2018-07-22,6.001266450627211
2018-07-23,9.658585423505077
2018-07-24,10.798122065727696
2018-07-25,11.05323520978686
2018-07-26,9.912972531955397
2018-07-27,7.555970149253731
2018-07-28,7.403055229142192
2018-07-29,7.901554404145072
2018-07-30,8.22150535833092
2018-07-31,10.331312709030104
2018-08-01,7.970342910101939
2018-08-02,10.243902439024385
2018-08-03,10.019591379792892
2018-08-04,9.72117558402412
2018-08-05,7.050489148768685
2018-08-06,6.545454545454531
2018-08-07,10.007524454477048
2018-08-08,10.462609849112916
2018-08-09,8.50801479654748
2018-08-10,8.49101229895932
2018-08-11,9.535603715170277
2018-08-12,6.932966023875118
2018-08-13,11.190337601862614
2018-08-14,14.47178002894355
2018-08-15,11.77784652742917
2018-08-16,8.433525172787782
2018-08-17,14.722395508421716
2018-08-18,13.195386702849396
2018-08-19,8.120845921450154
2018-08-20,8.77626699629173
2018-08-21,7.193408321652023
2018-08-22,9.090909090909102
2018-08-23,7.359924026590679
2018-08-24,7.407407407407415
2018-08-25,5.9113300492610685
2018-08-26,6.648731744811682
2018-08-27,8.843537414965992
2018-08-28,9.015326054292286
2018-08-29,8.62959586751747
2018-08-30,7.550644567219153
2018-08-31,6.66666666666667
2018-09-01,7.228915662650602
2018-09-02,6.6287129602991985
2018-09-03,6.465555616793777
2018-09-04,6.878205678686578
2018-09-05,12.56290212115252
2018-09-06,8.97282175322949
2018-09-07,6.897753488320326
2018-09-08,7.306075815748491
2018-09-09,7.026818499331836
2018-09-10,6.489838213664923
2018-09-11,9.104445616697173
2018-09-12,9.002416466493099
2018-09-13,9.996945943194541
2018-09-14,9.112519809825667
2018-09-15,7.704502219403938
2018-09-16,10.984848484848476
2018-09-17,12.931575643440057
2018-09-18,10.522000546597429
2018-09-19,7.534085566525624
2018-09-20,8.459117819617045
2018-09-21,11.272321428571434
2018-09-22,7.543252595155704
2018-09-23,6.6933603021609365
2018-09-24,7.6641119626790974
2018-09-25,10.052910052910057
2018-09-26,6.690818521453642
2018-09-27,7.206477732793523
2018-09-28,7.595392368610514
2018-09-29,8.531579673473104
2018-09-30,6.964481146154622
2018-10-01,5.91133004926109
2018-10-02,7.482180721646114
2018-10-03,5.470767514154574
2018-10-04,5.460519312230257
2018-10-05,5.714285714285713
2018-10-06,5.794374141712998
2018-10-07,4.971564850486144
2018-10-08,5.50985915492958
2018-10-09,5.823693657758288
2018-10-10,8.721744348869787
2018-10-11,12.384615384615387
2018-10-12,7.802571105042294
2018-10-13,7.133058984910831
2018-10-14,7.774991042637039
2018-10-15,11.895161290322585
2018-10-16,8.645735707591372
2018-10-17,6.956521739130424
2018-10-18,6.976744186046504
2018-10-19,5.345962497686769
2018-10-20,5.933519726623167
2018-10-21,5.3868422546404
2018-10-22,6.7334446299387825
2018-10-23,6.576679426051533
2018-10-24,6.151346332404839
2018-10-25,6.493506493506486
2018-10-26,5.3432817859076955
2018-10-27,8.113368203381595
2018-10-28,8.158429248476638
2018-10-29,9.196891191709856
2018-10-30,7.479030754892818
2018-10-31,7.768595041322312
2018-11-01,5.383630750696492
2018-11-02,5.326445176805921
2018-11-03,4.606815456620127
2018-11-04,8.538732394366198
2018-11-05,6.562570717356868
2018-11-06,7.2082196179161935
2018-11-07,6.515028432168964
2018-11-08,5.297297297297294
2018-11-09,5.396935933147639
2018-11-10,4.743859324814565
2018-11-11,4.876441515650734
2018-11-12,5.385459259998012
2018-11-13,6.176198194026407
2018-11-14,14.061917195076463
2018-11-15,11.098506333900556
2018-11-16,6.822179551003971
2018-11-17,5.994295755256687
2018-11-18,5.112497092339616
2018-11-19,14.823346825072917
2018-11-20,16.63935131710373
2018-11-21,9.845595770000184
2018-11-22,7.503967385356251
2018-11-23,7.282362370090626
2018-11-24,10.462537663936885
2018-11-25,9.173785348075477
2018-11-26,9.406752968597436
2018-11-27,8.4633834884285
2018-11-28,11.596245652690467
2018-11-29,10.110921501706493
2018-11-30,11.111111111111114
2018-12-01,8.446045921904028
2018-12-02,6.642171534511183
2018-12-03,8.492010221873919
2018-12-04,10.711191961191965
2018-12-05,10.036211267444909
2018-12-06,11.709110002625364
2018-12-07,12.568306010928959
2018-12-08,8.017103153393903
2018-12-09,6.1224489795918435
2018-12-10,5.954198473282428
2018-12-11,7.1319018404907935
2018-12-12,5.714744507807549
2018-12-13,5.7585825027685456
2018-12-14,6.666666666666655
2018-12-15,5.670324747654458
2018-12-16,5.552608225826893
2018-12-17,6.629690960237814
2018-12-18,7.926224951050301
2018-12-19,8.49982327785932
2018-12-20,8.879305352772217
2018-12-21,8.593521406790678
2018-12-22,7.806628634366552
2018-12-23,9.42503014413402
2018-12-24,10.31661330487371
2018-12-25,8.588019559902206
2018-12-26,5.847639484978526
2018-12-27,7.5780967710146765
2018-12-28,9.059934954313148
2018-12-29,8.169177288528392
2018-12-30,5.5363321799307945
2018-12-31,7.86516853932584
2019-01-01,6.160630763062958
2019-01-02,7.017668345987371
2019-01-03,5.028462998102473
2019-01-04,6.050357008643371
2019-01-05,4.948731374217347
2019-01-06,7.277821875671615
2019-01-07,5.260655045931122
2019-01-08,6.273062730627308
2019-01-09,5.272346368715098
2019-01-10,8.878048780487818
2019-01-11,5.568627450980392
2019-01-12,4.496638435344442
2019-01-13,7.039999999999997
2019-01-14,7.650667629014796
2019-01-15,8.061749571183528
2019-01-16,7.018677623409879
2019-01-17,7.239511456378928
2019-01-18,8.704072753810324
2019-01-19,8.455361360415683
2019-01-20,8.923264807653158
2019-01-21,6.107539450613681
2019-01-22,5.883668903803133
2019-01-23,5.917828872973993
2019-01-24,5.26315789473684
2019-01-25,5.7780434349472
2019-01-26,5.119453924914677
2019-01-27,7.495716733295249
2019-01-28,11.689556052379436
2019-01-29,6.375000000000002
2019-01-30,5.245901639344262
2019-01-31,7.485800050447528
2019-02-01,6.448116560056857
2019-02-02,5.133272524576866
2019-02-03,4.539851980908628
2019-02-04,5.749364823522141
2019-02-05,5.601756198347106
2019-02-06,7.202551877050522
2019-02-07,6.496710310676654
2019-02-08,9.24060091163532
2019-02-09,5.388856889144887
2019-02-10,7.138092242914302
2019-02-11,4.951861141947228
2019-02-12,5.250013649822351
2019-02-13,4.3228066783239765
2019-02-14,3.771512569297208
2019-02-15,5.430711610486884
2019-02-16,4.185145559026042
2019-02-17,7.47666665056744
2019-02-18,8.104501610795747
2019-02-19,8.924228114254044
2019-02-20,6.77321180691966
2019-02-21,6.4865940302689475
2019-02-22,4.958686621644711
2019-02-23,7.32269280717189
2019-02-24,10.187291552869283
2019-02-25,7.984160599150415
2019-02-26,7.670000811714417
2019-02-27,7.4114177700833554
2019-02-28,6.683322923173016
2019-03-01,5.582829090078764
2019-03-02,6.720430107526888
2019-03-03,5.284552845528455
2019-03-04,6.973140495867772
2019-03-05,9.75192472198461
2019-03-06,6.521739130434778
2019-03-07,6.031746031746034
2019-03-08,7.555341674687199
2019-03-09,6.736142877031079
2019-03-10,5.615801704105344
2019-03-11,9.166666666666663
2019-03-12,11.840888066605007
2019-03-13,7.171314741035858
2019-03-14,7.455131155085128
2019-03-15,5.525390866776075
2019-03-16,6.868921562827946
2019-03-17,4.311543810848392
2019-03-18,4.231625835189307
2019-03-19,4.80392156862746
2019-03-20,5.108767303889254
2019-03-21,7.760570732556106
2019-03-22,4.652785855530986
2019-03-23,3.484385135761282
2019-03-24,4.545454545454538
2019-03-25,7.0298769771528935
2019-03-26,8.333333333333329
2019-03-27,9.090909090909086
2019-03-28,6.162348354372873
2019-03-29,5.882352941176476
2019-03-30,6.376273527888101
2019-03-31,6.80897738778265
2019-04-01,6.063947078280043
2019-04-02,13.034188034188036
2019-04-03,13.740458015267171
2019-04-04,8.156028368794322
2019-04-05,5.934940138626341
2019-04-06,6.9848446788914025
2019-04-07,7.078142695356727
2019-04-08,7.94044665012408
2019-04-09,7.061504273375727
2019-04-10,6.666666666666658
2019-04-11,10.233918128654983
2019-04-12,7.692307692307689
2019-04-13,5.673011346022687
2019-04-14,6.701479547432548
2019-04-15,7.074074074074069
2019-04-16,5.286595113039505
2019-04-17,4.820766378244743
2019-04-18,6.593406593406592
2019-04-19,7.144955446029325
2019-04-20,5.953635405690195
2019-04-21,8.108108108108118
2019-04-22,6.09521780550452
2019-04-23,8.45804859680962
2019-04-24,10.744527847924129
2019-04-25,9.286512509494276
2019-04-26,7.549505673224603
2019-04-27,6.620175552631062
2019-04-28,5.579762534927051
2019-04-29,6.8735927535813355
2019-04-30,6.1952363232532335
2019-05-01,4.713853250684727
2019-05-02,6.558485463150772
2019-05-03,7.756232686980606
2019-05-04,7.590553977272731
2019-05-05,5.243728717867709
2019-05-06,8.44191828283138
2019-05-07,7.353522616576794
2019-05-08,8.467246147881987
2019-05-09,10.257322642490175
2019-05-10,11.871237800975928
2019-05-11,12.888841222174555
2019-05-12,8.893331849292945
2019-05-13,14.807749129802827
2019-05-14,11.856648560946855
2019-05-15,15.305219908578099
2019-05-16,14.752527195774602
2019-05-17,12.259058117856846
2019-05-18,9.978647686832746
2019-05-19,10.364024944658933
2019-05-20,8.621155660948052
2019-05-21,14.99435226435612
2019-05-22,11.653923723049584
2019-05-23,10.516795865633071
2019-05-24,12.478956228956225
2019-05-25,7.585139318885441
2019-05-26,14.42307692307692
2019-05-27,9.068480861244021
2019-05-28,7.623790824633654
2019-05-29,8.090614886731386
2019-05-30,11.627906976744185
2019-05-31,7.2727272727272645
2019-06-01,6.906746584889886
2019-06-02,6.664358600952486
2019-06-03,8.05012818865821
2019-06-04,7.407407407407408
2019-06-05,6.688963210702344
2019-06-06,5.761316872427981
2019-06-07,6.90709046454768
2019-06-08,6.27172195892574
2019-06-09,7.0196724152872925
2019-06-10,7.15261360651432
2019-06-11,5.674682042759864
2019-06-12,7.825168918918921
2019-06-13,7.310655891749668
2019-06-14,13.92990746209885
2019-06-15,8.04505229283991
2019-06-16,8.823529411764708
2019-06-17,8.860759493670884
2019-06-18,6.9770984793730335
2019-06-19,6.766032555403026
2019-06-20,10.679611650485427
2019-06-21,10.951893551688846
2019-06-22,12.319365244649472
2019-06-23,11.509146341463422
2019-06-24,7.012893119652965
2019-06-25,9.204368174726978
2019-06-26,18.257261410788388
2019-06-27,15.739868049010372
2019-06-28,9.917355371900817
2019-06-29,10.561797752808989
2019-06-30,9.47368421052633
2019-07-01,9.871285520499054
2019-07-02,11.697958172936227
2019-07-03,9.309390242097997
2019-07-04,9.70464135021096
2019-07-05,6.378760566457727
2019-07-06,6.464428559987513
2019-07-07,7.405083879362424
2019-07-08,10.457171895879998
2019-07-09,8.073426872196302
2019-07-10,11.414723549771292
2019-07-11,10.982674805365694
2019-07-12,11.11771184758328
2019-07-13,7.359998756373586
2019-07-14,9.555693012484511
2019-07-15,11.105159155298427
2019-07-16,11.72400517859298
2019-07-17,9.4150885072415
2019-07-18,10.324712055639907
2019-07-19,6.477188311720679
2019-07-20,6.508668719810991
2019-07-21,5.51595622968444
2019-07-22,7.677686511438461
2019-07-23,7.376924249352235
2019-07-24,6.90461538461538
2019-07-25,5.26896551724138
2019-07-26,4.921540656205417
2019-07-27,6.533967979229765
2019-07-28,5.826126536185707
2019-07-29,5.521201413427566
2019-07-30,4.842473745624276
2019-07-31,6.761133603238875
2019-08-01,8.642548992610944
2019-08-02,5.4506141680923
2019-08-03,5.762711864406782
2019-08-04,5.793825350276968
2019-08-05,9.189158408489767
2019-08-06,8.806293912367957
2019-08-07,11.098100442362737
2019-08-08,9.351145038167948
2019-08-09,8.757637474541754
2019-08-10,7.942238267147999
2019-08-11,6.177606177606171
2019-08-12,6.147540983606554
2019-08-13,6.231094978826375
2019-08-14,10.313901345291475
2019-08-15,7.335367404017286
2019-08-16,6.938178650322022
2019-08-17,5.240174672489088
2019-08-18,5.966587112171837
2019-08-19,6.19026495140542
2019-08-20,5.350917083522804
2019-08-21,7.526536695500735
2019-08-22,6.999266022807135
2019-08-23,6.429912321385176
2019-08-24,7.743844609074568
2019-08-25,7.653730238330535
2019-08-26,8.21484992101107
2019-08-27,6.134908940018688
2019-08-28,10.2246231423618
2019-08-29,7.946466618438392
2019-08-30,5.411074797765568
2019-08-31,6.030139563387861
2019-09-01,4.984050501900642
2019-09-02,8.174439020689762
2019-09-03,6.661374418826254
2019-09-04,5.707762557077628
2019-09-05,7.142857142857132
2019-09-06,7.7948228810640385
2019-09-07,6.716417910447762
2019-09-08,5.555555555555553
2019-09-09,7.533112582781451
2019-09-10,7.411273486430058
2019-09-11,7.742461287693564
2019-09-12,7.4856733524355175
2019-09-13,6.095383830655435
2019-09-14,4.926722793888371
2019-09-15,4.239904239904249
2019-09-16,6.312292358803983
2019-09-17,7.416666666666664
2019-09-18,9.037558685445997
2019-09-19,9.375
2019-09-20,6.194690265486734
2019-09-21,4.742354071452659
2019-09-22,7.1176135284058555
2019-09-23,7.4231422296462615
2019-09-24,17.658519961772967
2019-09-25,9.363636363636358
2019-09-26,10.763636363636369
2019-09-27,7.469260414754997
2019-09-28,5.673431734317344
2019-09-29,6.306838313452226
2019-09-30,7.57706216635096
2019-10-01,6.720711297071133
2019-10-02,6.451612903225805
2019-10-03,5.962854349951131
2019-10-04,5.525846702317283
2019-10-05,5.172413793103436
2019-10-06,5.925925925925917
2019-10-07,6.308610400682017
2019-10-08,7.086614173228346
2019-10-09,13.107902735562307
2019-10-10,8.026562725566631
2019-10-11,8.155010272648234
2019-10-12,5.442176870748291
2019-10-13,7.31382978723404
2019-10-14,6.082148499210113
2019-10-15,6.945917285259803
2019-10-16,8.36431226765799
2019-10-17,5.364929318159803
2019-10-18,5.505142165759222
2019-10-19,4.272929143395477
2019-10-20,5.152335019409476
2019-10-21,5.064562329272113
2019-10-22,5.641864547050209
2019-10-23,9.018264882644079
2019-10-24,5.209888024578875
2019-10-25,11.28170669472052
2019-10-26,12.394475408689164
2019-10-27,10.205472765910228
2019-10-28,9.833683628864353
2019-10-29,8.370300437322689
2019-10-30,7.002210135272815
2019-10-31,6.654366543665423
2019-11-01,4.76632164267268
2019-11-02,4.761904761904766
2019-11-03,4.811443433029905
2019-11-04,6.7669172932330826
2019-11-05,4.998264491496009
2019-11-06,5.0272034820457066
2019-11-07,5.441498903727333
2019-11-08,6.36094674556214
2019-11-09,3.4536891679748813
2019-11-10,4.9618320610686855
2019-11-11,4.8656499636891795
2019-11-12,4.620689655172416
2019-11-13,4.690117252931336
2019-11-14,4.379484453893172
2019-11-15,5.856595511767933
2019-11-16,3.8141169951165486
2019-11-17,4.20818237347987
2019-11-18,7.015497373087465
2019-11-19,5.86012110375096
2019-11-20,5.077574047954875
2019-11-21,7.9798749771504305
2019-11-22,9.010279396726592
2019-11-23,6.419480700398115
2019-11-24,6.183614569423602
2019-11-25,11.245701213353883
2019-11-26,7.830986554100752
2019-11-27,9.417229729729733
2019-11-28,5.8212058212058295
2019-11-29,5.505226480836227
2019-11-30,5.455672659640426
2019-12-01,5.555555555555562
2019-12-02,4.854368932038829
2019-12-03,4.713330988392543
2019-12-04,6.100577081615834
2019-12-05,5.708661417322829
2019-12-06,5.218702865761675
2019-12-07,4.36746987951808
2019-12-08,5.032001765614652
2019-12-09,4.441041347626337
2019-12-10,8.824391673995898
2019-12-11,4.94635193133047
2019-12-12,5.572065378900443
2019-12-13,4.7333527170522185
2019-12-14,5.739128330252971
2019-12-15,4.951944229885505
2019-12-16,7.377285724379386
2019-12-17,8.317514553277647
2019-12-18,8.082297247844153
2019-12-19,5.957684650282318
2019-12-20,4.832309099171168
2019-12-21,4.265997490589717
2019-12-22,5.99208242138541
2019-12-23,6.262745556895657
2019-12-24,4.082770169528805
2019-12-25,3.567480641507446
2019-12-26,4.476304036483993
2019-12-27,4.397303086868336
2019-12-28,3.951396627521083
2019-12-29,6.116628396366881
2019-12-30,4.5963012464965844
2019-12-31,5.04736673450687
2020-01-01,4.687278525868177
2020-01-02,5.980863591756629
2020-01-03,5.880734654055008
2020-01-04,4.099871278002267
2020-01-05,4.349970925521664
2020-01-06,6.179152049749193
2020-01-07,7.769457468417225
2020-01-08,8.497652582159612
2020-01-09,5.288773523685915
2020-01-10,6.649831649831641
2020-01-11,5.161290322580637
2020-01-12,4.554079696394691
2020-01-13,4.213241616509031
2020-01-14,12.612612612612613
2020-01-15,10.807316863968989
2020-01-16,7.3205604804117845
2020-01-17,8.668730650154801
2020-01-18,6.634799235181643
2020-01-19,7.1159638554216835
2020-01-20,4.700689891588468
2020-01-21,5.265355060454098
2020-01-22,4.720973079059382
2020-01-23,5.896558414978394
2020-01-24,5.33114436830174
2020-01-25,3.775928705496832
2020-01-26,4.541518405390943
2020-01-27,5.253640430189403
2020-01-28,6.015116444564303
2020-01-29,5.325021074077428
2020-01-30,6.93202348690153
2020-01-31,6.956731027293964
2020-02-01,5.493559543282764
2020-02-02,6.693899071801626
2020-02-03,6.184567774471116
2020-02-04,8.322859229875007
2020-02-05,10.169714292439027
2020-02-06,8.879320459688092
2020-02-07,9.146561037090388
2020-02-08,8.998947077709122
2020-02-09,8.161679523042574
2020-02-10,10.022429091109807
2020-02-11,9.087155618947527
2020-02-12,11.08087948608159
2020-02-13,10.309525418599213
2020-02-14,8.63309352517985
2020-02-15,13.300492610837434
2020-02-16,17.431972789115655
2020-02-17,11.111111111111109
